Segment,Plant,Product,Quantity,Risk Level,Segement,Code,UOM,Status,Classification,Level 1,Level 2,Level 3,Scrapping Status,Scrapping Month,Value in EGP,Date
,EGLE,PHARAOHS Red BIB 10L,5.0,High,FG,4187,PC,Not Booked,quality Issue,Write_off_Production ,Production_Suppliers," PRODUCTION.Rejected suppliers' materials, incl. test materials ",Done,January 2092,1996.0,2024-01-01
,EGLV,"ID DBL EDGE Watermelon 15% NRB 12x27,5cl",1.0,High,FG,62540,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,1813.05,2024-01-01
,EGB1,BIRELL Can Tray 24x33cl EG,44.0,High,FG,4121,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,1713.6,2024-01-01
,EGLE,JUST WINE Shiraz Red NRB 12x75cl,13.0,High,FG,55635,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,1689.83,2024-01-01
,EGLA,SAKARA El King 10% Can Tray 24x50cl EG,2.0,High,FG,4073,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,January 2092,1663.13,2024-01-01
,EGLE,CGM Red NRB 12x75cl,1.0,High,FG,4171,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,1630.66,2024-01-01
,EGLA,SAKARA El King 10% Can Tray 24x50cl EG,1.0,High,FG,4073,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,1598.04,2024-01-01
,EGLE,OMAR KHAYYAM White NRB 12x75cl,7.0,High,FG,4177,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,1577.78,2024-01-01
,EGLR,FAYROUZ Pine Can Tray 24x33cl EG,2.0,High,FG,10073,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,1551.36,2024-01-01
,EGB1,SAKARA El King 10% Can Tray 24x33cl EG,6.0,High,FG,62302,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,January 2092,1483.2,2024-01-01
,EGLA,MEISTER Max Can Tray 24x50cl EG,1.0,High,FG,4069,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,1323.63,2024-01-01
,EGLV,"BUTLER Gin Lemon Mint 20% NRB 12x27,5cl",1.0,High,FG,60818,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,1301.68,2024-01-01
,EGB1,MEISTER Max NRB Case 24x33cl EG,11.0,High,FG,4032,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,1281.6,2024-01-01
,EGLR,FAYROUZ Pine Can Tray 24x33cl EG,7.0,High,FG,10073,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,1255.68,2024-01-01
,EGLU,STELLA RB Crate 24x50cl EG,11.0,High,FG,4038,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,1251.6,2024-01-01
,EGLE,OBELISK Red NRB 12x75cl,29.0,High,FG,4173,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,1236.9,2024-01-01
,EGLR,BIRELL Can Tray 24x33cl EG,13.0,High,FG,4121,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,1185.36,2024-01-01
,EGB1,SAKARA El King 15% Can Tray 24x50cl EG,2.0,High,FG,55494,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,April 2092,1166.4,2024-01-01
,EGB1,MEISTER Max Can Tray 24x50cl EG,9.0,High,FG,4069,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,1127.28,2024-01-01
,EGB1,SAKARA El King 10% Can Tray 24x50cl EG,14.0,High,FG,4073,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,1118.4,2024-01-01
,EGLV,GIANACLIS 1882 NRB 12x75cl,40.0,High,FG,59393,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,1112.28,2024-01-01
,EGLE,CHATEAU DE GRANVILLE Red NRB 6x75cl,13.0,High,FG,45137,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,1108.95,2024-01-01
,EGB1,MEISTER Can Tray 24x50cl SN,16.0,High,FG,4065,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,1097.28,2024-01-01
,EGLR,BIRELL Can Tray 24x33cl EG,4.998,High,FG,4121,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,1077.6,2024-01-01
,EGLR,"BIRELL NRB Case 24x27,5cl EG",12.0,High,FG,62292,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,1052.51,2024-01-01
,EGLA,STELLA Can Tray 24x50cl EG,1.0,High,FG,4076,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,1052.48,2024-01-01
,EGLE,OMAR KHAYYAM Rose NRB 12x75cl,0.996,High,FG,4178,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,1046.93,2024-01-01
,EGLA,SAKARA El King 10% Can Tray 24x50cl EG,0.996,High,FG,4073,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,1033.0,2024-01-01
,EGLE,PHARAOHS White BIB 10L,4.0,High,FG,4186,PC,Not Booked,Quality issue ,Write_off_Production ,Production_Suppliers," PRODUCTION.Rejected suppliers' materials, incl. test materials ",Done,March 2092,1023.0,2024-01-01
,EGLU,STELLA RB Crate 24x50cl EG,29.0,High,FG,4038,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,1010.88,2024-01-01
,EGLU,STELLA RB Crate 24x50cl EG,4.0,High,FG,4038,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,1001.28,2024-01-01
,EGLA,HEINEKEN Can Tray 24x33cl EG,3.0,High,FG,4080,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,983.92,2024-01-01
,EGLE,CHATEAU DE GRANVILLE White NRB 6x75cl,4.992,High,FG,45675,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,975.88,2024-01-01
,EGLR,BIRELL Can Tray 24x33cl EG,1.0,High,FG,4121,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,April 2092,969.84,2024-01-01
,EGB1,HEINEKEN NRB Case 24x33cl EG,1.0,High,FG,6277,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,944.64,2024-01-01
,EGB1,SAKARA Gold NRB Case 24x50cl EG,2.0,High,FG,4035,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,863.52,2024-01-01
,EGB1,STELLA NRB Case 24x50cl EG,1.0,High,FG,4063,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,821.52,2024-01-01
,EGB1,MEISTER Max Can Tray 24x50cl EG,2.0,High,FG,4069,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,819.84,2024-01-01
,EGLK,BIRELL Can Tray 24x33cl EG,3.0,High,FG,4121,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,809.76,2024-01-01
,EGLR,BIRELL Can Tray 24x33cl EG,19.0,High,FG,4121,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,809.76,2024-01-01
,EGLE,"CAPE BAY Chardonnay NRB 48x18,7cl",5.0,High,FG,50929,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,799.84,2024-01-01
,EGLE,"OMAR KHAYYAM Red NRB 48x18,7cl",1.0,High,FG,50924,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,770.4,2024-01-01
,EGLF,OMAR KHAYYAM White NRB 12x75cl,4.0,High,FG,4177,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,763.65,2024-01-01
,EGLA,STELLA RB Crate 24x50cl EG,28.004,High,FG,4038,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,758.16,2024-01-01
,EGB1,LUXOR XXX Can Tray 24x50cl EG,31.0,High,FG,4986,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,754.92,2024-01-01
,EGLA,CHATEAU DE GRANVILLE Red NRB 6x75cl,27.808,High,FG,45137,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,739.6,2024-01-01
,EGLA,SAKARA El King 15% Can Tray 24x50cl EG,10.0,High,FG,55494,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,732.16,2024-01-01
,EGLU,STELLA RB Crate 24x50cl EG,1.0,High,FG,4038,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,January 2092,730.8,2024-01-01
,EGLU,STELLA Can Tray 24x50cl EG,2.0,High,FG,4076,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,727.26,2024-01-01
,EGB1,SAKARA El King 15% Can Tray 24x50cl EG,17.0,High,FG,55494,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,January 2092,699.84,2024-01-01
,EGLR,AMSTEL Zero Radler Can Tray 24x33cl EG,2.0,High,FG,50836,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,699.84,2024-01-01
,EGLE,VIN DE MESSE ABARKA NRB 12x75cl,21.0,High,FG,4170,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,666.82,2024-01-01
,EGLA,CGM Red NRB 12x75cl,24.0,High,FG,4171,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,February 2092,654.36,2024-01-01
,EGLR,FAYROUZ Pineapple Can Tray 24x25cl EG,26.0,High,FG,59890,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,640.08,2024-01-01
,EGB1,STELLA Can Tray 24x50cl EG,10.0,High,FG,4076,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,633.36,2024-01-01
,EGB4,LBL Front CAPE BAY Chardonnay 750ml 2020,22.0,High,Pack,40029585,Pc,Not Booked,Delisted,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.Expired date. Other,Pending,December 2092,630.0,2024-01-01
,EGLA,DESPERADOS Can Tray 24x33cl EG,18.0,High,FG,62420,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,627.6,2024-01-01
,EGLB,SAKARA Gold Can Tray 24x50cl EG,100.0,High,FG,4070,Case,Not Booked,Expired,,,,Pending,June 2092,626.09,2024-01-01
,EGLL,FAYROUZ Coffee Can Tray 12x25cl EG,18.0,High,FG,60592,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,610.77,2024-01-01
,EGLA,CHATEAU DE GRANVILLE White NRB 6x75cl,17.0,High,FG,45675,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,601.28,2024-01-01
,EGLU,HEINEKEN NRB Case 24x33cl EG,42.0,High,FG,6277,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,598.52,2024-01-01
,EGB1,HEINEKEN NRB Case 24x33cl EG,15.0,High,FG,6277,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,590.4,2024-01-01
,EGLU,HEINEKEN NRB Case 24x33cl EG,2.0,High,FG,6277,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,539.07,2024-01-01
,EGB1,MEISTER Max NRB Case 24x33cl EG,1.0,High,FG,4032,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,534.0,2024-01-01
,EGLA,SAKARA El King 15% NRB Case 24x50cl EG,37.0,High,FG,55543,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,525.0,2024-01-01
,EGLA,CAPE BAY Chardonnay Oaky NRB 12x75cl,10.0,High,FG,51450,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,April 2092,518.21,2024-01-01
,EGLU,CHATEAU DE GRANVILLE Red NRB 6x75cl,8.0,High,FG,45137,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,517.72,2024-01-01
,EGB1,MEISTER Max Can Tray 24x50cl EG,3.0,High,FG,4069,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,January 2092,512.4,2024-01-01
,EGLE,PHARAOHS Rose BIB 10L,2.0,High,FG,4188,PC,Not Booked,Quality issue ,Write_off_Production ,Production_Suppliers," PRODUCTION.Rejected suppliers' materials, incl. test materials ",Done,April 2092,511.5,2024-01-01
,EGLA,SAKARA Gold Can Tray 24x50cl EG,2.0,High,FG,4070,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,496.44,2024-01-01
,EGB1,SAKARA Gold NRB Case 24x50cl EG,27.0,High,FG,4035,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,493.44,2024-01-01
,EGB1,SAKARA Gold NRB Case 24x50cl EG,50.0,High,FG,4035,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,April 2092,493.44,2024-01-01
,EGB1,BIRELL Can Tray 24x33cl EG,6.0,High,FG,4121,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,489.6,2024-01-01
,EGLE,OMAR KHAYYAM Red NRB 12x75cl,9.0,High,FG,4176,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,479.41,2024-01-01
,EGLV,DEVLIN Whisky 40% NRB 6x75cl,15.0,High,FG,53557,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,473.84,2024-01-01
,EGB1,STELLA NRB Case 24x50cl EG,19.0,High,FG,4063,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,469.44,2024-01-01
,EGLA,SAKARA El King 15% Can Tray 24x50cl EG,13.0,High,FG,55494,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,January 2092,466.84,2024-01-01
,EGLU,CHATEAU DE GRANVILLE White NRB 6x75cl,1.0,High,FG,45675,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,450.96,2024-01-01
,EGLU,CHATEAU DE GRANVILLE Red NRB 6x75cl,1.0,High,FG,45137,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,February 2092,443.76,2024-01-01
,EGLA,HEINEKEN Can Tray 24x50cl EG,8.0,High,FG,4081,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,432.32,2024-01-01
,EGB1,SAKARA El King 10% NRB Case 24x50cl EG,8.0,High,FG,63275,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,430.56,2024-01-01
,EGLA,SAKARA El King 15% NRB Case 24x50cl EG,15.0,High,FG,55543,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,April 2092,430.5,2024-01-01
,EGLA,STELLA NRB Case 24x50cl EG,240.0,High,FG,4063,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,427.35,2024-01-01
,EGLA,MEISTER Max NRB Case 24x33cl EG,216.0,High,FG,4032,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,422.0,2024-01-01
,EGLU,HEINEKEN Can Tray 24x50cl EG,7.0,High,FG,4081,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,418.81,2024-01-01
,EGLT,FAYROUZ Pine Can Tray 24x33cl EG,1.0,High,FG,10073,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,418.56,2024-01-01
,EGLA,HEINEKEN Can Tray 24x33cl EG,96.0,High,FG,4080,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,417.48,2024-01-01
,EGLA,CASTELLO DI TREVI Red NRB 6x75cl,41.0,High,FG,55946,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,March 2092,416.34,2024-01-01
,EGB1,MEISTER Max Can Tray 24x50cl EG,28.0,High,FG,4069,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,409.92,2024-01-01
,EGLA,STELLA Can Tray 24x50cl EG,24.0,High,FG,4076,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,406.0,2024-01-01
,EGLU,STELLA NRB Case 24x50cl EG,28.0,High,FG,4063,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,405.72,2024-01-01
,EGLV,"ID DBL EDGE Energy 10% NRB 12x27,5cl",72.0,High,FG,9948,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,391.3,2024-01-01
,EGLE,SAKARA Gold Can Tray 24x50cl EG,17.0,High,FG,4070,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,April 2092,382.2,2024-01-01
,EGLU,SAKARA El King 15% Can Tray 24x50cl EG,21.008,High,FG,55494,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,377.52,2024-01-01
,EGLA,CHATEAU DE GRANVILLE White NRB 6x75cl,72.0,High,FG,45675,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,January 2092,375.8,2024-01-01
,EGLU,HEINEKEN Can Tray 24x50cl EG,21.0,High,FG,4081,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,375.48,2024-01-01
,EGLU,CHATEAU DE GRANVILLE Red NRB 6x75cl,48.0,High,FG,45137,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,January 2092,369.8,2024-01-01
,EGLA,STELLA Can Tray 24x50cl EG,72.0,High,FG,4076,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,January 2092,365.4,2024-01-01
,EGLV,"CUBANA Rum Peach 10% NRB 12x27,5cl",18.0,High,FG,55560,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,364.8,2024-01-01
,EGLA,CASPAR White Viognier NRB 6x75cl,20.0,High,FG,4168,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,February 2092,360.1,2024-01-01
,EGLU,STELLA Can Tray 24x50cl EG,16.0,High,FG,4076,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,358.36,2024-01-01
,EGLV,"CUBANA Rum Coconut 15% NRB 12x27,5cl",2.0,High,FG,59123,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,356.99,2024-01-01
,EGLA,HEINEKEN NRB Case 24x33cl EG,12.0,High,FG,6277,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,353.72,2024-01-01
,EGLA,VALMONT Rose Sparkling NRB 12x75cl,15.0,High,FG,12551,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,February 2092,352.98,2024-01-01
,EGLU,STELLA NRB Case 24x50cl EG,15.0,High,FG,4063,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,March 2092,349.37,2024-01-01
,EGLA,MEISTER Max Can Tray 24x50cl EG,14.0,High,FG,4069,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,January 2092,343.98,2024-01-01
,EGLU,MEISTER Max Can Tray 24x50cl EG,4.004,High,FG,4069,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,343.98,2024-01-01
,EGLA,"BUTLER Gin Lemon Mint 20% NRB 12x27,5cl",10.0,High,FG,60818,PC,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,February 2092,343.89,2024-01-01
,EGLV,BOLANACHI Wsky Highl Red 40% PET 12x75cl,19.0,High,FG,46201,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,339.96,2024-01-01
,EGLA,BLUE 40 Vodka 40% NRB 6x1L,19.0,High,FG,63330,Pc,Not Booked,Transportation losses ,Write_off_Transport,InCo_transportation,TR-T.Breakage in Inco transportation,Done,May 2092,334.16,2024-01-01
,EGLF,SAKARA Gold Can Tray 24x50cl EG,10.0,High,FG,4070,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,April 2092,327.6,2024-01-01
,EGLA,STELLA NRB Case 24x50cl EG,12.0,High,FG,4063,PC,Not Booked,Breakage,Write_off_Warehouse,Warehouse_losses_incl_FEFO_violation," WHS.Breakage, rejection at warehouse ",Done,February 2092,326.83,2024-01-01
,EGLE,CGM White NRB 12x75cl,9.0,High,FG,4172,PC,Not Booked,Wine Freshness ,Write_off_Expired_date,Expired_date_Sales_Marketing_Supply_Chain,MARKETING/SALES/SCH.InCo: Corporate brands freshness requirements ,Done,February 2092,320.28,2024-01-01
